_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_song,rtable_artists,rtable_year,gold
272510,406542,427130,"(((e)), ((l)), (( )), ((v)), ((a)), ((l)), ((s)), (( )), ((d)), ((e)), ((l)), (( )), ((m)), ((o)), ((n)), ((o)), (( )), ((l)), ((o)), ((c)), ((o)))","(((m)), ((a)), ((r)), ((Ã)), ((­)), ((a)), (( )), ((j)), ((o)), ((s)), ((Ã)), ((©)), (( )), ((h)), ((e)), ((r)), ((n)), ((Ã)), ((¡)), ((n)), ((d)), ((e)), ((z)))",0,"(((v)), ((a)), ((l)), ((s)), (( )), ((d)), ((e)), ((l)), (( )), ((r)), ((e)), ((g)), ((r)), ((e)), ((s)), ((o)))","(((j)), ((o)), ((s)), ((Ã)), ((©)), (( )), ((l)), ((u)), ((i)), ((s)), (( )), ((c)), ((a)), ((s)), ((t)), ((i)), ((Ã)), ((±)), ((e)), ((i)), ((r)), ((a)), (( )), ((d)), ((e)), (( )), ((d)), ((i)), ((o)), ((s)), ((+)), ((s)), ((u)), ((s)), ((a)), ((n)), ((a)), (( )), ((l)), ((a)), ((g)), ((o)))",1985,0
272522,901440,259368,"(((p)), ((r)), ((o)), ((u)), ((d)), (( )), ((m)), ((a)), ((r)), ((y)))","(((t)), ((i)), ((n)), ((a)), (( )), ((t)), ((u)), ((r)), ((n)), ((e)), ((r)))",1988,"(((p)), ((r)), ((o)), ((u)), ((d)), (( )), ((m)), ((a)), ((r)), ((y)))","(((j)), ((o)), ((h)), ((n)), (( )), ((f)), ((o)), ((g)), ((e)), ((r)), ((t)), ((y)), ((+)), ((t)), ((i)), ((n)), ((a)), (( )), ((t)), ((u)), ((r)), ((n)), ((e)), ((r)))",1986,1
273539,949649,285868,"(((t)), ((h)), ((e)), (( )), ((w)), ((a)), ((y)), (( )), ((y)), ((o)), ((u)), (( )), ((m)), ((a)), ((k)), ((e)), (( )), ((m)), ((e)), (( )), ((f)), ((e)), ((e)), ((l)))","(((m)), ((i)), ((c)), ((h)), ((a)), ((e)), ((l)), (( )), ((j)), ((a)), ((c)), ((k)), ((s)), ((o)), ((n)))",1987,"(((t)), ((h)), ((e)), (( )), ((w)), ((a)), ((y)), (( )), ((y)), ((o)), ((u)), (( )), ((m)), ((a)), ((k)), ((e)), (( )), ((m)), ((e)), (( )), ((f)), ((e)), ((e)), ((l)))","(((m)), ((i)), ((c)), ((h)), ((a)), ((e)), ((l)), (( )), ((j)), ((a)), ((c)), ((k)), ((s)), ((o)), ((n)), ((+)), ((j)), ((l)), ((s)))",2004,1
275043,263658,22290,"(((c)), ((a)), ((r)), ((u)), ((s)), ((o)))","(((l)), ((u)), ((c)), ((i)), ((o)), (( )), ((d)), ((a)), ((l)), ((l)), ((a)))",1986,"(((c)), ((a)), ((r)), ((u)), ((s)), ((o)))","(((l)), ((u)), ((c)), ((i)), ((o)), (( )), ((d)), ((a)), ((l)), ((l)), ((a)))",2007,1
275044,747178,706484,"(((n)), ((u)), ((m)), ((b)))","(((u)), ((2)))",1993,"(((n)), ((u)), ((m)), ((b)))","(((u)), ((2)))",1993,1
275584,283879,304652,"(((h)), ((o)), ((n)), ((k)), ((y)), (( )), ((t)), ((o)), ((n)), ((k)))","(((n)), ((e)), ((w)), (( )), ((r)), ((i)), ((d)), ((e)), ((r)), ((s)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((p)), ((u)), ((r)), ((p)), ((l)), ((e)), (( )), ((s)), ((a)), ((g)), ((e)))",0,"(((h)), ((o)), ((n)), ((k)), ((y)), (( )), ((t)), ((o)), ((n)), ((k)), (( )), ((b)), ((a)), ((r)), ((s)), ((t)), ((o)), ((o)), ((l)))","(((z)), ((a)), ((c)), ((h)), (( )), ((s)), ((e)), ((l)), ((w)), ((y)), ((n)), ((+)), ((z)), ((a)), ((c)), ((h)), ((a)), ((r)), ((i)), ((a)), ((h)), ((+)), ((t)), ((h)), ((e)), (( )), ((l)), ((o)), ((b)), ((o)), ((s)), (( )), ((r)), ((i)), ((d)), ((e)), ((r)), ((s)))",2001,0
276165,959352,602188,"(((s)), ((o)), ((m)), ((e)), ((d)), ((a)), ((y)), (( )), ((()), ((y)), ((o)), ((u)), ((')), ((l)), ((l)), (( )), ((b)), ((e)), (( )), ((s)), ((o)), ((r)), ((r)), ((y)), (())))","(((l)), ((o)), ((u)), ((i)), ((s)), (( )), ((a)), ((r)), ((m)), ((s)), ((t)), ((r)), ((o)), ((n)), ((g)), (( )), ((w)), ((i)), ((t)), ((h)), (( )), ((t)), ((h)), ((e)), (( )), ((c)), ((o)), ((m)), ((m)), ((a)), ((n)), ((d)), ((e)), ((r)), ((s)))",0,"(((s)), ((o)), ((m)), ((e)), ((d)), ((a)), ((y)), (( )), ((y)), ((o)), ((u)), ((l)), ((l)), (( )), ((b)), ((e)), (( )), ((s)), ((o)), ((r)), ((r)), ((y)))","(((l)), ((o)), ((u)), ((i)), ((s)), (( )), ((a)), ((r)), ((m)), ((s)), ((t)), ((r)), ((o)), ((n)), ((g)))",1979,1
276177,656230,731130,"(((f)), ((e)), ((u)), ((e)), ((r)), (( )), ((f)), ((r)), ((e)), ((i)))","(((r)), ((a)), ((m)), ((m)), ((s)), ((t)), ((e)), ((i)), ((n)))",2003,"(((f)), ((e)), ((u)), ((e)), ((r)), (( )), ((f)), ((r)), ((e)), ((i)), ((!)))","(((r)), ((a)), ((m)), ((m)), ((s)), ((t)), ((e)), ((i)), ((n)))",2008,1
276447,955631,313472,"(((i)), ((f)), (( )), ((i)), (( )), ((h)), ((a)), ((d)), (( )), ((a)), (( )), ((h)), ((e)), ((a)), ((r)), ((t)))","(((f)), ((e)), ((v)), ((e)), ((r)), (( )), ((r)), ((a)), ((y)))",2008,"(((i)), ((f)), (( )), ((i)), (( )), ((h)), ((a)), ((d)), (( )), ((a)), (( )), ((h)), ((e)), ((a)), ((r)), ((t)))","(((k)), ((a)), ((r)), ((i)), ((n)), (( )), ((d)), ((r)), ((e)), ((i)), ((j)), ((e)), ((r)), (( )), ((a)), ((n)), ((d)), ((e)), ((r)), ((s)), ((s)), ((o)), ((n)), ((+)), ((f)), ((e)), ((v)), ((e)), ((r)), (( )), ((r)), ((a)), ((y)))",2013,1
277071,944846,282465,"(((p)), ((u)), ((m)), ((p)), (( )), ((i)), ((t)))","(((b)), ((l)), ((a)), ((c)), ((k)), (( )), ((e)), ((y)), ((e)), ((d)), (( )), ((p)), ((e)), ((a)), ((s)))",2005,"(((p)), ((u)), ((m)), ((p)), (( )), ((i)), ((t)))","(((n)), ((i)), ((c)), ((h)), ((o)), ((l)), ((a)), ((s)), (( )), ((r)), ((o)), ((u)), ((b)), ((a)), ((n)), ((i)), ((s)), ((+)), ((f)), ((e)), ((r)), ((g)), ((i)), ((e)), ((+)), ((t)), ((h)), ((o)), ((m)), ((a)), ((s)), (( )), ((v)), ((a)), ((n)), (( )), ((m)), ((u)), ((s)), ((s)), ((e)), ((r)), ((+)), ((w)), ((i)), ((l)), ((l)), ((.)), ((i)), ((.)), ((a)), ((m)), ((+)), ((a)), ((p)), ((l)), ((.)), ((d)), ((e)), ((.)), ((a)), ((p)), ((+)), ((t)), ((h)), ((e)), (( )), ((b)), ((l)), ((a)), ((c)), ((k)), (( )), ((e)), ((y)), ((e)), ((d)), (( )), ((p)), ((e)), ((a)), ((s)), ((+)), ((d)), ((i)), ((c)), ((k)), (( )), ((d)), ((a)), ((l)), ((e)))",2012,1
280200,961181,114380,"(((h)), ((e)), ((y)), (( )), ((b)), ((a)), ((r)), ((t)), ((e)), ((n)), ((d)), ((e)), ((r)))","(((d)), ((a)), ((n)), (( )), ((h)), ((i)), ((c)), ((k)), ((s)), (( )), ((a)), ((n)), ((d)), (( )), ((t)), ((h)), ((e)), (( )), ((h)), ((o)), ((t)), (( )), ((l)), ((i)), ((c)), ((k)), ((s)))",2004,"(((h)), ((e)), ((y)), (( )), ((b)), ((e)), ((a)), ((u)), ((t)), ((i)), ((f)), ((u)), ((l)))","(((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((l)), ((i)), ((d)), ((s)))",2005,0
280360,821397,109022,"(((h)), ((e)), ((r)), ((o)), ((e)), ((s)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((w)), ((e)), ((n)), ((d)), ((y)), (( )), ((&)), (( )), ((l)), ((i)), ((s)), ((a)), (( )), ((()), ((f)), ((e)), ((a)), ((t)), ((.)), (( )), ((s)), ((h)), ((e)), ((n)), ((k)), ((a)), ((r)), (())))",0,"(((h)), ((i)), ((r)), ((o)), ((s)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((w)), ((e)), ((n)), ((d)), ((y)), (( )), ((m)), ((e)), ((l)), ((v)), ((o)), ((i)), ((n)), ((+)), ((l)), ((i)), ((s)), ((a)), (( )), ((c)), ((o)), ((l)), ((e)), ((m)), ((a)), ((n)))",2006,1
280363,215284,484162,"(((j)), ((i)), ((n)), ((g)), ((l)), ((e)), (( )), ((b)), ((e)), ((l)), ((l)), ((s)), (( )), ((()), ((a)), ((l)), ((b)), ((u)), ((m)), (( )), ((v)), ((e)), ((r)), ((s)), ((i)), ((o)), ((n)), (())))","(((b)), ((o)), ((n)), ((e)), ((y)), (( )), ((j)), ((a)), ((m)), ((e)), ((s)))",0,"(((j)), ((i)), ((n)), ((g)), ((l)), ((e)), (( )), ((b)), ((e)), ((l)), ((l)), ((s)))","(((j)), ((a)), ((m)), ((e)), ((s)), (( )), ((p)), ((i)), ((e)), ((r)), ((p)), ((o)), ((n)), ((t)))",1945,0
280939,754254,225106,"(((s)), ((t)), ((a)), ((r)), (( )), ((t)), ((r)), ((e)), ((k)), ((:)), (( )), ((f)), ((i)), ((r)), ((s)), ((t)), (( )), ((c)), ((o)), ((n)), ((t)), ((a)), ((c)), ((t)), ((-)), (( )), ((e)), ((n)), ((d)), (( )), ((t)), ((i)), ((t)), ((l)), ((e)))","(((j)), ((e)), ((r)), ((r)), ((y)), (( )), ((g)), ((o)), ((l)), ((d)), ((s)), ((m)), ((i)), ((t)), ((h)))",0,"(((e)), ((n)), ((d)), (( )), ((t)), ((i)), ((t)), ((l)), ((e)))","(((j)), ((o)), ((e)), ((l)), (( )), ((g)), ((o)), ((l)), ((d)), ((s)), ((m)), ((i)), ((t)), ((h)))",1997,1
281673,215337,566281,"(((d)), ((r)), ((a)), ((m)), ((a)), ((t)), ((i)), ((c)), (( )), ((s)), ((t)), ((o)), ((r)), ((y)), (( )), ((()), ((1)), ((-)), ((1)), ((2)), (())))","(((c)), ((h)), ((a)), ((r)), ((l)), ((e)), ((s)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",0,"(((d)), ((r)), ((a)), ((m)), ((a)), ((t)), ((i)), ((c)), (( )), ((s)), ((t)), ((o)), ((r)), ((y)))","(((c)), ((h)), ((a)), ((r)), ((l)), ((e)), ((s)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",1955,1
281703,842035,481405,"(((y)), ((o)), ((u)), ((')), ((l)), ((l)), (( )), ((n)), ((e)), ((v)), ((e)), ((r)), (( )), ((t)), ((a)), ((n)), ((g)), ((o)))","(((j)), ((o)), ((h)), ((n)), (( )), ((p)), ((o)), ((w)), ((e)), ((l)), ((l)))",2009,"(((y)), ((o)), ((u)), ((l)), ((l)), (( )), ((n)), ((e)), ((v)), ((e)), ((r)), (( )), ((t)), ((a)), ((n)), ((g)), ((o)))","(((j)), ((o)), ((h)), ((n)), (( )), ((p)), ((o)), ((w)), ((e)), ((l)), ((l)))",2009,1
284230,957117,407329,"(((w)), ((h)), ((a)), ((t)), ((')), ((s)), (( )), ((n)), ((e)), ((w)))","(((f)), ((r)), ((a)), ((n)), ((k)), (( )), ((i)), ((f)), ((i)), ((e)), ((l)), ((d)))",0,"(((n)), ((e)), ((w)), (( )), ((h)), ((i)), ((g)), ((h)), ((w)), ((a)), ((y)))","(((f)), ((r)), ((a)), ((n)), ((k)), (( )), ((t)), ((a)), ((p)), ((p)))",1954,0
284343,798089,302279,"(((l)), ((o)), ((v)), ((e)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((b)), ((o)), ((s)), ((t)), ((o)), ((n)), (( )), ((p)), ((o)), ((p)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((/)), (( )), ((j)), ((o)), ((h)), ((n)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",0,"(((l)), ((o)), ((v)), ((e)), (( )), ((s)), ((p)), ((r)), ((e)), ((a)), ((d)), ((s)))","(((j)), ((o)), ((h)), ((n)), (( )), ((s)), ((q)), ((u)), ((i)), ((r)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((o)), ((n)), ((e)), (( )), ((r)), ((o)), ((s)), ((e)), ((s)))",1964,0
284415,854307,302279,"(((l)), ((o)), ((v)), ((e)), (( )), ((s)), ((p)), ((r)), ((e)), ((a)), ((d)), ((s)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((o)), ((n)), ((e)), (( )), ((r)), ((o)), ((s)), ((e)), ((s)))",1994,"(((l)), ((o)), ((v)), ((e)), (( )), ((s)), ((p)), ((r)), ((e)), ((a)), ((d)), ((s)))","(((j)), ((o)), ((h)), ((n)), (( )), ((s)), ((q)), ((u)), ((i)), ((r)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((o)), ((n)), ((e)), (( )), ((r)), ((o)), ((s)), ((e)), ((s)))",1964,1
284467,827884,221548,"(((c)), ((l)), ((o)), ((s)), ((i)), ((n)), ((g)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((b)), ((l)), ((u)), ((e)), (( )), ((s)), ((k)), ((y)), (( )), ((b)), ((o)), ((y)), ((s)))",0,"(((s)), ((p)), ((o)), ((n)), ((g)), ((e)), ((b)), ((o)), ((b)), (( )), ((s)), ((q)), ((u)), ((a)), ((r)), ((e)), ((p)), ((a)), ((n)), ((t)), ((s)), (( )), ((c)), ((l)), ((o)), ((s)), ((i)), ((n)), ((g)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((b)), ((l)), ((u)), ((e)), (( )), ((h)), ((a)), ((w)), ((a)), ((i)), ((i)), ((a)), ((n)), ((s)), ((+)), ((b)), ((i)), ((k)), ((i)), ((n)), ((i)), (( )), ((b)), ((o)), ((t)), ((t)), ((o)), ((m)), (( )), ((b)), ((a)), ((n)), ((d)))",1999,0
284479,883178,221548,"(((c)), ((l)), ((o)), ((s)), ((i)), ((n)), ((g)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((a)), ((l)), ((s)), ((o)), ((u)), ((l)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",1994,"(((s)), ((p)), ((o)), ((n)), ((g)), ((e)), ((b)), ((o)), ((b)), (( )), ((s)), ((q)), ((u)), ((a)), ((r)), ((e)), ((p)), ((a)), ((n)), ((t)), ((s)), (( )), ((c)), ((l)), ((o)), ((s)), ((i)), ((n)), ((g)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((b)), ((l)), ((u)), ((e)), (( )), ((h)), ((a)), ((w)), ((a)), ((i)), ((i)), ((a)), ((n)), ((s)), ((+)), ((b)), ((i)), ((k)), ((i)), ((n)), ((i)), (( )), ((b)), ((o)), ((t)), ((t)), ((o)), ((m)), (( )), ((b)), ((a)), ((n)), ((d)))",1999,0
284768,177889,509967,"(((y)), ((o)), ((u)), (( )), ((c)), ((a)), ((n)), ((')), ((t)), (( )), ((a)), ((l)), ((w)), ((a)), ((y)), ((s)), (( )), ((g)), ((e)), ((t)), (( )), ((w)), ((h)), ((a)), ((t)), (( )), ((y)), ((o)), ((u)), (( )), ((w)), ((a)), ((n)), ((t)))","(((t)), ((h)), ((e)), (( )), ((r)), ((o)), ((l)), ((l)), ((i)), ((n)), ((g)), (( )), ((s)), ((t)), ((o)), ((n)), ((e)), ((s)))",1969,"(((y)), ((o)), ((u)), (( )), ((c)), ((a)), ((n)), ((t)), (( )), ((a)), ((l)), ((w)), ((a)), ((y)), ((s)), (( )), ((g)), ((e)), ((t)), (( )), ((w)), ((h)), ((a)), ((t)), (( )), ((y)), ((o)), ((u)), (( )), ((w)), ((a)), ((n)), ((t)))","(((m)), ((i)), ((c)), ((k)), (( )), ((j)), ((a)), ((g)), ((g)), ((e)), ((r)), ((+)), ((k)), ((e)), ((i)), ((t)), ((h)), (( )), ((r)), ((i)), ((c)), ((h)), ((a)), ((r)), ((d)), ((s)), ((+)), ((t)), ((h)), ((e)), (( )), ((r)), ((o)), ((l)), ((l)), ((i)), ((n)), ((g)), (( )), ((s)), ((t)), ((o)), ((n)), ((e)), ((s)))",1973,1
286238,873818,711614,"(((d)), ((a)), ((n)), ((c)), ((e)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((r)), ((e)), ((e)), ((d)), ((-)), ((p)), ((i)), ((p)), ((e)), ((s)))","(((c)), ((h)), ((i)), ((c)), ((a)), ((g)), ((o)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((/)), (( )), ((s)), ((i)), ((r)), (( )), ((g)), ((e)), ((o)), ((r)), ((g)), (( )), ((s)), ((o)), ((l)), ((t)), ((i)))",0,"(((t)), ((h)), ((e)), (( )), ((l)), ((e)), ((g)), ((e)), ((n)), ((d)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((h)), ((o)), ((u)), ((s)), ((e)))","(((j)), ((a)), ((m)), ((e)), ((s)), (( )), ((k)), ((e)), ((n)), ((e)), ((l)), ((m)), (( )), ((c)), ((l)), ((a)), ((r)), ((k)), ((e)), ((+)), ((j)), ((a)), ((m)), ((e)), ((s)), (( )), ((c)), ((l)), ((a)), ((r)), ((k)), ((e)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",1974,0
286515,957807,711614,"(((v)), ((a)), ((l)), ((l)), ((e)), ((y)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((h)), ((a)), ((d)), ((o)), ((w)), ((s)))","(((b)), ((o)), ((b)), (( )), ((j)), ((a)), ((m)), ((e)), ((s)))",1974,"(((t)), ((h)), ((e)), (( )), ((l)), ((e)), ((g)), ((e)), ((n)), ((d)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((h)), ((o)), ((u)), ((s)), ((e)))","(((j)), ((a)), ((m)), ((e)), ((s)), (( )), ((k)), ((e)), ((n)), ((e)), ((l)), ((m)), (( )), ((c)), ((l)), ((a)), ((r)), ((k)), ((e)), ((+)), ((j)), ((a)), ((m)), ((e)), ((s)), (( )), ((c)), ((l)), ((a)), ((r)), ((k)), ((e)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",1974,0
288154,935445,61778,"(((t)), ((h)), ((e)), (( )), ((i)), ((m)), ((p)), ((o)), ((s)), ((s)), ((i)), ((b)), ((l)), ((e)))","(((j)), ((o)), ((e)), (( )), ((n)), ((i)), ((c)), ((h)), ((o)), ((l)), ((s)))",2002,"(((t)), ((h)), ((e)), (( )), ((i)), ((m)), ((p)), ((o)), ((s)), ((s)), ((i)), ((b)), ((l)), ((e)), (( )), ((d)), ((r)), ((e)), ((a)), ((m)))","(((m)), ((i)), ((t)), ((c)), ((h)), (( )), ((l)), ((e)), ((i)), ((g)), ((h)), ((+)), ((l)), ((y)), ((r)), ((i)), ((c)), ((s)), (( )), ((b)), ((y)), (( )), ((j)), ((o)), ((e)), (( )), ((d)), ((a)), ((r)), ((i)), ((o)), ((n)), ((+)), ((m)), ((i)), ((k)), ((e)), (( )), ((b)), ((u)), ((r)), ((s)), ((t)), ((y)), ((n)))",1978,0
288885,502256,627280,"(((k)), ((n)), ((u)), ((t)))","(((t)), ((h)), ((e)), (( )), ((u)), ((n)), ((w)), ((i)), ((n)), ((d)), ((i)), ((n)), ((g)), (( )), ((h)), ((o)), ((u)), ((r)), ((s)))",2010,"(((k)), ((n)), ((u)), ((t)))","(((c)), ((r)), ((a)), ((i)), ((g)), (( )), ((b)), ((.)), ((+)), ((i)), ((a)), ((i)), ((n)), (( )), ((c)), ((o)), ((o)), ((k)), ((+)), ((t)), ((h)), ((e)), (( )), ((u)), ((n)), ((w)), ((i)), ((n)), ((d)), ((i)), ((n)), ((g)), (( )), ((h)), ((o)), ((u)), ((r)), ((s)))",2014,1
290222,774042,118325,"(((w)), ((r)), ((a)), ((p)), (( )), ((m)), ((y)), (( )), ((w)), ((o)), ((r)), ((d)), ((s)), (( )), ((a)), ((r)), ((o)), ((u)), ((n)), ((d)), (( )), ((y)), ((o)), ((u)))","(((d)), ((a)), ((n)), ((i)), ((e)), ((l)), (( )), ((b)), ((e)), ((d)), ((i)), ((n)), ((g)), ((f)), ((i)), ((e)), ((l)), ((d)))",2004,"(((w)), ((r)), ((a)), ((p)), (( )), ((m)), ((y)), (( )), ((w)), ((o)), ((r)), ((d)), ((s)), (( )), ((a)), ((r)), ((o)), ((u)), ((n)), ((d)), (( )), ((y)), ((o)), ((u)))","(((d)), ((a)), ((n)), ((i)), ((e)), ((l)), (( )), ((b)), ((e)), ((d)), ((i)), ((n)), ((g)), ((f)), ((i)), ((e)), ((l)), ((d)), ((+)), ((t)), ((a)), ((t)), ((s)), (( )), ((n)), ((k)), ((o)), ((n)), ((z)), ((o)))",2002,1
290532,570892,149721,"(((l)), ((o)), ((v)), ((e)))","(((k)), ((e)), ((l)), ((e)), (( )), ((l)), ((e)), (( )), ((r)), ((o)), ((c)))",0,"(((m)), ((y)), (( )), ((l)), ((o)), ((v)), ((e)))","(((k)), ((e)), ((l)), ((e)), (( )), ((l)), ((e)), (( )), ((r)), ((o)), ((c)))",1975,1
290771,722426,424636,"(((d)), ((o)), ((n)), ((')), ((t)), (( )), ((c)), ((h)), ((a)))","(((t)), ((h)), ((e)), (( )), ((p)), ((u)), ((s)), ((s)), ((y)), ((c)), ((a)), ((t)), (( )), ((d)), ((o)), ((l)), ((l)), ((s)))",2005,"(((d)), ((o)), ((n)), ((t)), (( )), ((c)), ((h)), ((a)))","(((s)), ((i)), ((r)), (( )), ((m)), ((i)), ((x)), (( )), ((a)), (( )), ((l)), ((o)), ((t)), ((+)), ((c)), ((e)), ((e)), ((l)), ((o)), (( )), ((g)), ((r)), ((e)), ((e)), ((n)), ((+)), ((b)), ((u)), ((s)), ((t)), ((a)), (( )), ((r)), ((h)), ((y)), ((m)), ((e)), ((s)), ((+)), ((t)), ((h)), ((e)), (( )), ((p)), ((u)), ((s)), ((s)), ((y)), ((c)), ((a)), ((t)), (( )), ((d)), ((o)), ((l)), ((l)), ((s)))",2010,1
293162,95585,446278,"(((b)), ((l)), ((u)), ((e)), (( )), ((j)), ((e)), ((a)), ((n)), ((s)), (( )), ((s)), ((u)), ((r)), (( )), ((l)), ((a)), (( )), ((p)), ((l)), ((a)), ((g)), ((e)))","(((l)), ((e)), ((s)), (( )), ((h)), ((o)), ((u)), ((-)), ((l)), ((o)), ((p)), ((s)))",2000,"(((b)), ((l)), ((u)), ((e)), (( )), ((j)), ((e)), ((a)), ((n)), ((s)), (( )), ((s)), ((u)), ((r)), (( )), ((l)), ((a)), (( )), ((p)), ((l)), ((a)), ((g)), ((e)))","(((c)), ((l)), ((a)), ((u)), ((d)), ((e)), (( )), ((d)), ((o)), ((m)), ((i)), ((n)), ((i)), ((q)), ((u)), ((e)), ((+)), ((l)), ((o)), ((u)), ((i)), ((s)), ((e)), (( )), ((r)), ((o)), ((u)), ((s)), ((s)), ((e)), ((a)), ((u)), ((+)), ((l)), ((e)), ((s)), (( )), ((h)), ((o)), ((u)), ((-)), ((l)), ((o)), ((p)), ((s)))",2011,1
294044,836598,492233,"(((h)), ((e)), (( )), ((w)), ((e)), ((n)), ((t)), (( )), ((t)), ((o)), (( )), ((p)), ((a)), ((r)), ((i)), ((s)))","(((j)), ((i)), ((m)), ((m)), ((y)), (( )), ((b)), ((u)), ((f)), ((f)), ((e)), ((t)), ((t)))",1973,"(((h)), ((e)), (( )), ((w)), ((e)), ((n)), ((t)), (( )), ((t)), ((o)), (( )), ((p)), ((a)), ((r)), ((i)), ((s)))","(((j)), ((i)), ((m)), ((m)), ((y)), (( )), ((b)), ((u)), ((f)), ((f)), ((e)), ((t)), ((t)), ((+)), ((t)), ((h)), ((e)), (( )), ((c)), ((o)), ((r)), ((a)), ((l)), (( )), ((r)), ((e)), ((e)), ((f)), ((e)), ((r)), (( )), ((b)), ((a)), ((n)), ((d)))",2009,1
295392,761434,605258,"(((w)), ((h)), ((a)), ((t)), (( )), ((i)), ((f)), (( )), ((g)), ((o)), ((d)), (( )), ((f)), ((e)), ((l)), ((l)), (( )), ((f)), ((r)), ((o)), ((m)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((k)), ((y)))","(((d)), ((a)), ((n)), ((i)), ((e)), ((l)), ((l)), ((e)), (( )), ((b)), ((r)), ((i)), ((s)), ((e)), ((b)), ((o)), ((i)), ((s)))",0,"(((w)), ((h)), ((a)), ((t)), (( )), ((i)), ((f)), (( )), ((g)), ((o)), ((d)), (( )), ((f)), ((e)), ((l)), ((l)), (( )), ((f)), ((r)), ((o)), ((m)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((k)), ((y)))","(((g)), ((r)), ((e)), ((g)), ((g)), (( )), ((a)), ((l)), ((e)), ((x)), ((a)), ((n)), ((d)), ((e)), ((r)), ((+)), ((d)), ((a)), ((n)), ((i)), ((e)), ((l)), ((l)), ((e)), (( )), ((b)), ((r)), ((i)), ((s)), ((e)), ((b)), ((o)), ((i)), ((s)))",2004,1
295826,952933,571313,"(((f)), ((a)), ((l)), ((l)), ((i)), ((n)), ((g)), (( )), ((i)), ((n)), (( )), ((l)), ((o)), ((v)), ((e)), (( )), ((a)), ((g)), ((a)), ((i)), ((n)))","(((m)), ((a)), ((r)), ((l)), ((e)), ((n)), ((e)), (( )), ((d)), ((i)), ((e)), ((t)), ((r)), ((i)), ((c)), ((h)))",1990,"(((f)), ((a)), ((l)), ((l)), ((i)), ((n)), ((g)), (( )), ((i)), ((n)), (( )), ((l)), ((o)), ((v)), ((e)), (( )), ((a)), ((g)), ((a)), ((i)), ((n)))","(((f)), ((r)), ((i)), ((e)), ((d)), ((r)), ((i)), ((c)), ((h)), (( )), ((h)), ((o)), ((l)), ((l)), ((a)), ((e)), ((n)), ((d)), ((e)), ((r)), ((+)), ((m)), ((a)), ((r)), ((l)), ((e)), ((n)), ((e)), (( )), ((d)), ((i)), ((e)), ((t)), ((r)), ((i)), ((c)), ((h)))",2000,1
